sku,model_number,name,category,msrp,final_price,description,bullet_features,uri,release_date,in_stock
15U50T-G.AAS3U1,MD09034665,"LG gram Book 15.6 Inch, Thin and Lightweight Laptop, Windows 11 Home, Intel® Core™ i5-1334U, 16GB RAM, 512GB SSD, Titan Silver","[""b2c"", ""computing"", ""laptops"", ""lg_gram_book_laptops""]",949.99,599.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""An ultra-portable 15.6\"" laptop weighs just 3.7 lbs. and is 0.76\"" thin ""}, {""priority"": ""2"", ""bullet_feature"": ""Discover the power of AI with Copilot in Windows 11 Home""}, {""priority"": ""3"", ""bullet_feature"": ""The Intel Core i5 processor handles demanding tasks with ease and efficiency""}, {""priority"": ""4"", ""bullet_feature"": ""Work, create and play in vivid detail on a bright 15.6” Full HD IPS screen""}, {""priority"": ""5"", ""bullet_feature"": ""16GB RAM and 512GB SSD combine multitasking power with scalable storage""}, {""priority"": ""6"", ""bullet_feature"": ""Dolby Atmos®¹ delivers an immersive surround sound experience""}, {""priority"": ""7"", ""bullet_feature"": ""The LG gram Link² app connects devices for easy sharing, viewing, and communication""}]",https://lg.com/us/laptops/lg-15u50t-g.aas3u1-gram-laptop,2025-02-15T00:00:00+00:00,Y
27U511SA-W,MD09034693,27 Inch Full HD IPS Smart Monitor with webOS and Built-in Speakers,"[""b2c"", ""computing"", ""monitors"", ""smart_monitors_with_webOS""]",199.99,199.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""27\"" FHD IPS display—sharp detail and vibrant color from wide angles""}, {""priority"": ""2"", ""bullet_feature"": ""Built-in webOS 24—access top streaming apps right from your monitor²""}, {""priority"": ""3"", ""bullet_feature"": ""Seamlessly mirror devices to your monitor with AirPlay 2 and Screen Share⁴""}, {""priority"": ""4"", ""bullet_feature"": ""Easy connectivity with HDMI (x2), USB (x2), and built-in speakers""}, {""priority"": ""5"", ""bullet_feature"": ""See impeccable detail in every scene with HDR10 high dynamic range support""}]",https://lg.com/us/monitors/lg-27u511sa-w-smart-monitor,2025-07-26T00:00:00+00:00,Y
32U889SA-W,MD09034702,32 Inch 4K UHD IPS Touchscreen Smart Monitor Swing with Rolling Stand,"[""b2c"", ""computing"", ""monitors"", ""smart_monitors_with_webOS""]",1299.99,1299.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""Stunning 32” 4K UHD touchscreen with vibrant colors and easy control adjustments""}, {""priority"": ""2"", ""bullet_feature"": ""Flexible and versatile with tilt, swivel, height adjustments and 360° movement ""}, {""priority"": ""3"", ""bullet_feature"": ""Effortless mobility with a wheeled base and a hidden cable compartment for a clean look""}, {""priority"": ""4"", ""bullet_feature"": ""Easy access to popular streaming apps and cloud gaming services with webOS⁴""}, {""priority"": ""5"", ""bullet_feature"": ""Easily share content with AirPlay 2 and Screen Share for seamless viewing""}, {""priority"": ""6"", ""bullet_feature"": ""Connect, charge, and transfer data with three USB Type-C ports""}, {""priority"": ""7"", ""bullet_feature"": ""Experience rich, detailed audio with built-in stereo speakers""}]",https://lg.com/us/monitors/lg-32u889sa-w-smart-monitor,2025-05-28T00:00:00+00:00,Y
16Z90TL-G.AUB5U1,MD09034738,"LG gram 16 Inch, Copilot+ PC, Thin and Lightweight Laptop, Windows 11 Home, Intel Evo Edition - Intel® Core™ Ultra 7, 16GB RAM, 2TB (2x1TB) SSD, Black","[""b2c"", ""computing"", ""laptops"", ""lg_gram_copilot_pc_laptops""]",1999.99,1999.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""This 16” powerhouse is just 0.66” thin and an impressively light 2.74 lbs.""}, {""priority"": ""2"", ""bullet_feature"": ""Experience seamless productivity with Copilot+ PC’s advanced AI capabilities""}, {""priority"": ""3"", ""bullet_feature"": ""Intel®¹ Core™ Ultra 7 (Series 2) processor powers seamless AI performance and speed ""}, {""priority"": ""4"", ""bullet_feature"": ""gram Hybrid AI: On-device smarts plus cloud-powered AI for ultimate productivity²""}, {""priority"": ""5"", ""bullet_feature"": ""LG gram Link⁵ app offers easy iOS and Android integration of up to 10 devices""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy up to 28.5 hours of video playback⁴ with a powerful 77Wh battery ""}, {""priority"": ""7"", ""bullet_feature"": ""Passed 7 military-grade durability tests³ to handle your adventures and daily grind.""}]",https://lg.com/us/laptops/lg-16z90tl-g.aub5u1-gram-laptop,2025-03-15T00:00:00+00:00,Y
16Z90TL-G.AUB9U1,MD09034739,"LG gram 16 Inch, Copilot+ PC, Thin and Lightweight Laptop, Windows 11 Home, Intel Evo Edition - Intel® Core™ Ultra 9, 32GB RAM, 2TB (2x1TB) SSD, Black","[""b2c"", ""computing"", ""laptops"", ""lg_gram_copilot_pc_laptops""]",2399.99,2399.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""This 16” powerhouse is just 0.66” thin and an impressively light 2.74 lbs.""}, {""priority"": ""2"", ""bullet_feature"": ""Experience seamless productivity with Copilot+ PC’s advanced AI capabilities""}, {""priority"": ""3"", ""bullet_feature"": ""Intel®¹ Core™ Ultra 9 (Series 2) processor powers seamless AI performance and speed ""}, {""priority"": ""4"", ""bullet_feature"": ""gram Hybrid AI: On-device smarts plus cloud-powered AI for ultimate productivity²""}, {""priority"": ""5"", ""bullet_feature"": ""LG gram Link⁵ app offers easy iOS and Android integration of up to 10 devices""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy up to 28.5 hours of video playback⁴ with a powerful 77Wh battery""}, {""priority"": ""7"", ""bullet_feature"": ""Passed 7 military-grade durability tests³ to handle your adventures and daily grind.""}]",https://lg.com/us/laptops/lg-16z90tl-g.aub9u1-gram-laptop,2025-03-15T00:00:00+00:00,Y
16Z90TL-H.AUB4U1,MD09034740,"LG gram 16 Inch, Copilot+ PC, Thin and Lightweight Laptop, Windows 11 Home, Intel Evo Edition - Intel® Core™ Ultra 7, 16GB RAM, 1TB SSD, Black","[""b2c"", ""computing"", ""laptops"", ""lg_gram_copilot_pc_laptops""]",2099.99,2099.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""This 16” powerhouse is just 0.70” thin and an impressively light 2.9 lbs.""}, {""priority"": ""2"", ""bullet_feature"": ""Experience seamless productivity with Copilot+ PC’s advanced AI capabilities""}, {""priority"": ""3"", ""bullet_feature"": ""Intel®¹ Core™ Ultra 7 (Series 2) processor powers seamless AI performance and speed ""}, {""priority"": ""4"", ""bullet_feature"": ""gram Hybrid AI: On-device smarts plus cloud-powered AI for ultimate productivity²""}, {""priority"": ""5"", ""bullet_feature"": ""LG gram Link⁵ app offers easy iOS and Android integration of up to 10 devices""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy up to 27.5 hours of video playback⁴ with a powerful 77Wh battery ""}, {""priority"": ""7"", ""bullet_feature"": ""Passed 7 military-grade durability tests³ to handle your adventures and daily grind.""}]",https://lg.com/us/laptops/lg-16z90tl-h.aub4u1-gram-laptop,2025-03-15T00:00:00+00:00,Y
17Z90TL-H.AUB6U3,MD09034742,"LG gram 17 Inch, Copilot+ PC, Thin and Lightweight Laptop, Windows 11 Home, Intel Evo Edition - Intel® Core™ Ultra 7, 32GB RAM, 1TB SSD, Black","[""b2c"", ""computing"", ""laptops"", ""lg_gram_copilot_pc_laptops""]",1699.99,1699.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""This 17” powerhouse is just 0.74” thin and an impressively light 3.2 lbs.""}, {""priority"": ""2"", ""bullet_feature"": ""Experience seamless productivity with Copilot+ PC’s advanced AI capabilities""}, {""priority"": ""3"", ""bullet_feature"": ""Intel®¹ Core™ Ultra 7 (Series 2) processor powers seamless AI performance and speed""}, {""priority"": ""4"", ""bullet_feature"": ""gram Hybrid AI: On-device smarts plus cloud-powered AI for ultimate productivity²""}, {""priority"": ""5"", ""bullet_feature"": ""LG gram Link⁵ app offers easy iOS and Android integration of up to 10 devices""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy up to 23.5 hours of video playback⁴ with a powerful 77Wh battery""}, {""priority"": ""7"", ""bullet_feature"": ""Passed 7 military-grade durability tests³ to handle your adventures and daily grind""}]",https://lg.com/us/laptops/lg-17z90tl-h.aub6u3-gram-laptop,2025-03-15T00:00:00+00:00,Y
17Z90TL-H.AUB8U3,MD09034744,"LG gram 17 Inch, Copilot+ PC, Thin and Lightweight Laptop, Windows 11 Home, Intel Evo Edition - Intel® Core™ Ultra 9, 32GB RAM, 1TB SSD, Black","[""b2c"", ""computing"", ""laptops"", ""lg_gram_copilot_pc_laptops""]",1999.99,1999.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""This 17” powerhouse is just 0.74” thin and an impressively light 3.2 lbs.""}, {""priority"": ""2"", ""bullet_feature"": ""Experience seamless productivity with Copilot+ PC’s advanced AI capabilities""}, {""priority"": ""3"", ""bullet_feature"": ""Intel®¹ Core™ Ultra 9 (Series 2) processor powers seamless AI performance and speed""}, {""priority"": ""4"", ""bullet_feature"": ""gram Hybrid AI: On-device smarts plus cloud-powered AI for ultimate productivity²""}, {""priority"": ""5"", ""bullet_feature"": ""LG gram Link⁵ app offers easy iOS and Android integration of up to 10 devices""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy up to 23.5 hours of video playback⁴ with a powerful 77Wh battery""}, {""priority"": ""7"", ""bullet_feature"": ""Passed 7 military-grade durability tests³ to handle your adventures and daily grind""}]",https://lg.com/us/laptops/lg-17z90tl-h.aub8u3-gram-laptop,2025-03-15T00:00:00+00:00,Y
16Z90T-G.AAB4U1,MD09034757,"LG gram 16 Inch, Thin and Lightweight Laptop, Windows 11 Home, Intel Evo Edition - Intel® Core™ Ultra 7, 16GB RAM, 1TB SSD, Black","[""b2c"", ""computing"", ""laptops"", ""lg_gram_notebooks""]",1749.99,1749.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""This 16” powerhouse is just 0.66” thin and an impressively light 2.64 lbs.""}, {""priority"": ""2"", ""bullet_feature"": ""Windows 11 Home with Copilot: AI-driven tools for productivity, creativity, and accessibility""}, {""priority"": ""3"", ""bullet_feature"": ""Intel® Core™ Ultra 7 (Series 2) for cutting-edge AI power and next-gen efficiency""}, {""priority"": ""4"", ""bullet_feature"": ""gram Hybrid AI: On-device smarts plus cloud-powered AI for ultimate productivity²""}, {""priority"": ""5"", ""bullet_feature"": ""LG gram Link⁵ app offers easy iOS and Android integration of up to 10 devices""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy up to 23.5 hours of video playback⁴ with a powerful 77Wh battery ""}, {""priority"": ""7"", ""bullet_feature"": ""Passed 7 military-grade durability tests³ to handle your adventures and daily grind.""}]",https://lg.com/us/laptops/lg-16z90t-g.aab4u1-gram-laptop,2025-03-19T00:00:00+00:00,Y
16Z90T-G.ADB6U1,MD09034758,"LG gram 16 Inch, Thin and Lightweight Laptop, Windows 11 Home, Intel Evo Edition - Intel® Core™ Ultra 7, 32GB RAM, 1TB SSD, Black","[""b2c"", ""computing"", ""laptops"", ""lg_gram_notebooks""]",1999.99,1999.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""This 16” powerhouse is just 0.66” thin and an impressively light 2.64 lbs.""}, {""priority"": ""2"", ""bullet_feature"": ""Windows 11 Home with Copilot: AI-driven tools for productivity, creativity, and accessibility""}, {""priority"": ""3"", ""bullet_feature"": ""Intel® Core™ Ultra 7 (Series 2) for cutting-edge AI power and next-gen efficiency""}, {""priority"": ""4"", ""bullet_feature"": ""gram Hybrid AI: On-device smarts plus cloud-powered AI for ultimate productivity²""}, {""priority"": ""5"", ""bullet_feature"": ""LG gram Link⁵ app offers easy iOS and Android integration of up to 10 devices""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy up to 23.5 hours of video playback⁴ with a powerful 77Wh battery ""}, {""priority"": ""7"", ""bullet_feature"": ""Passed 7 military-grade durability tests³ to handle your adventures and daily grind.""}]",https://lg.com/us/laptops/lg-16z90t-g.adb6u1-gram-laptop,2025-03-19T00:00:00+00:00,Y
17Z90T-H.AAB4U1,MD09034759,"LG gram 17 Inch, Thin and Lightweight Laptop, Windows 11 Home, Intel Evo Edition - Intel® Core™ Ultra 7, 16GB RAM, 1TB SSD, Black","[""b2c"", ""computing"", ""laptops"", ""lg_gram_notebooks""]",1999.99,1999.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""This 17” powerhouse is just 0.74” thin and an impressively light 3.12 lbs.""}, {""priority"": ""2"", ""bullet_feature"": ""Windows 11 Home with Copilot: AI-driven tools for productivity, creativity, and accessibility""}, {""priority"": ""3"", ""bullet_feature"": ""Intel® Core™ Ultra 7 (Series 2) for cutting-edge AI power and next-gen efficiency""}, {""priority"": ""4"", ""bullet_feature"": ""gram Hybrid AI: On-device smarts plus cloud-powered AI for ultimate productivity²""}, {""priority"": ""5"", ""bullet_feature"": ""LG gram Link⁵ app offers easy iOS and Android integration of up to 10 devices""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy up to 20.0 hours of video playback⁴ with a powerful 77Wh battery ""}, {""priority"": ""7"", ""bullet_feature"": ""Passed 7 military-grade durability tests³ to handle your adventures and daily grind.""}]",https://lg.com/us/laptops/lg-17z90t-h.aab4u1-gram-laptop,2025-03-19T00:00:00+00:00,Y
17Z90T-H.ADB7U1,MD09034760,"LG gram 17 Inch, Thin and Lightweight Laptop, Windows 11 Home, Intel Evo Edition - Intel® Core™ Ultra 7, 32GB, 2TB (2x1TB) SSD, Black","[""b2c"", ""computing"", ""laptops"", ""lg_gram_notebooks""]",2299.99,2299.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""This 17” powerhouse is just 0.74” thin and an impressively light 3.12 lbs.""}, {""priority"": ""2"", ""bullet_feature"": ""Windows 11 Home with Copilot: AI-driven tools for productivity, creativity, and accessibility""}, {""priority"": ""3"", ""bullet_feature"": ""Intel® Core™ Ultra 7 (Series 2) for cutting-edge AI power and next-gen efficiency""}, {""priority"": ""4"", ""bullet_feature"": ""gram Hybrid AI: On-device smarts plus cloud-powered AI for ultimate productivity²""}, {""priority"": ""5"", ""bullet_feature"": ""LG gram Link⁵ app offers easy iOS and Android integration of up to 10 devices""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy up to 20.0 hours of video playback⁴ with a powerful 77Wh battery ""}, {""priority"": ""7"", ""bullet_feature"": ""Passed 7 military-grade durability tests³ to handle your adventures and daily grind.""}]",https://lg.com/us/laptops/lg-17z90t-h.adb7u1-gram-laptop,2025-03-19T00:00:00+00:00,Y
S20A,MD09034777,S20A LG Soundbar for TV with Dolby Audio™ 2.0 channel,"[""audio"", ""b2c"", ""sound_bars""]",119.99,119.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""Compact all-in-one soundbar with enhanced LG TV connectivity""}, {""priority"": ""2"", ""bullet_feature"": ""Immersive sound from Dolby Audio™¹""}, {""priority"": ""3"", ""bullet_feature"": ""WOW Orchestra enhances the soundstage when used with an LG TV²""}, {""priority"": ""4"", ""bullet_feature"": ""Control your soundbar and LG TV with one remote²""}, {""priority"": ""5"", ""bullet_feature"": ""Adaptive technologies enhances sound to hear clear vocals and thunderous bass""}, {""priority"": ""6"", ""bullet_feature"": ""One cable connection with HDMI ARC for higher quality audio""}, {""priority"": ""7"", ""bullet_feature"": ""Download the LG ThinQ app and customize your LG entertainment experience""}, {""priority"": ""8"", ""bullet_feature"": ""Crest design delivers a sleek and stylish look""}]",https://lg.com/us/sound-bars/lg-s20a-sound-bar,2025-03-19T00:00:00+00:00,Y
14Z90T-G.AAB2U1,MD09034779,"LG gram 14 Inch, Thin and Lightweight Laptop, Windows 11 Home, Intel® Core™ Ultra 5, 16GB RAM, 512GB SSD, Black","[""b2c"", ""computing"", ""laptops"", ""lg_gram_notebooks""]",1249.99,999.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""This 14” powerhouse is just 0.67” thin and an impressively light 2.5 lbs.""}, {""priority"": ""2"", ""bullet_feature"": ""Windows 11 Home with Copilot: AI-driven tools for productivity, creativity, and accessibility""}, {""priority"": ""3"", ""bullet_feature"": ""Intel® Core™ Ultra 5 (Series 2) for cutting-edge AI power and next-gen efficiency""}, {""priority"": ""4"", ""bullet_feature"": ""gram Hybrid AI: On-device smarts plus cloud-powered AI for ultimate productivity²""}, {""priority"": ""5"", ""bullet_feature"": ""LG gram Link⁵ app offers easy iOS and Android integration of up to 10 devices""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy up to 30 hours of video playback⁴ with a powerful 72Wh battery""}, {""priority"": ""7"", ""bullet_feature"": ""Passed 7 military-grade durability tests³ to handle your adventures and daily grind.""}]",https://lg.com/us/laptops/lg-14z90t-g.aab2u1-gram-laptop,2025-03-15T00:00:00+00:00,Y
